# SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,OnlineOrderFlag,CustomerID,ContactID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,TotalDue,salesreasonId
55988,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,20410,4295,,1,14130,14130,1,55.2169,1
55989,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,28589,17571,,6,27459,27459,1,77.339,6
55990,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,18602,13748,,4,23618,23618,1,132.5779,1
55991,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,18657,14138,,4,24008,24008,1,5.514,1
55992,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,18358,12573,,4,22443,22443,1,44.1779,1
55993,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,17339,13106,,1,22976,22976,1,5.514,1
55994,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,25620,11692,,6,21562,21562,1,44.1779,1
55995,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,13923,14067,,4,23937,23937,1,62.9519,10
55996,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,28379,7341,,7,17191,17191,1,67.4934,1
55997,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,15673,11656,,7,21526,21526,1,71.7919,10
55998,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,19512,3050,,10,12881,12881,1,95.3173,1
55999,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,20909,2228,,10,12050,12050,1,77.3169,1
56000,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,22475,14463,,10,24334,24334,1,109.3508,1
56001,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,27939,13649,,10,23519,23519,1,102.7319,1
56002,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,12733,11598,,10,21468,21468,1,37.5479,1
56003,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,16453,2576,,10,12403,12403,1,8.0444,1
56004,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,12741,727,,8,25001,25001,1,44.1779,1
56005,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,12319,1734,,8,11554,11554,1,82.3004,1
56006,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,13249,5749,,6,15584,15584,1,2604.7944,1
56007,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,12934,4602,,4,14437,14437,1,2618.8169,1
56008,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,17279,13211,,9,23081,23081,1,2699.9018,2
56009,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,19561,18151,,9,28041,28041,1,2699.9018,2
56010,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,11989,15779,,9,25663,25663,1,2630.4194,1
56011,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,23306,19088,,6,28989,28989,1,1381.0732,
56012,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,25383,16919,,1,26805,26805,1,1357.8572,1
56013,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,19743,18784,,1,28681,28681,1,1320.4419,2
56014,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,20162,15729,,8,25613,25613,1,1307.7344,2
56015,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,19426,15022,,7,24898,24898,1,1276.8054,
56016,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,12384,5559,,8,15394,15394,1,639.1983,10
56017,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,22522,5933,,8,15768,15768,1,596.689,
56018,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,26211,7772,,10,17625,17625,1,624.8444,1
56019,1,2003-10-12 0:00:00,2003-10-24 0:00:00,2003-10-19 0:00:00,1,12037,18855,,9,28753,28753,1,1381.0732,
56020,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,24910,7266,,9,17115,17115,1,1307.7344,2
56021,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,12298,1584,,8,11404,11404,1,2667.9673,2
56022,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,12366,2283,,1,12106,12106,1,15.4479,1
56023,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,23522,9407,,9,19266,19266,1,133.1194,1
56024,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,13043,14560,,9,24432,24432,1,98.3229,6
56025,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,14067,17660,,9,27548,27548,1,55.239,1
56026,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,19589,4595,,9,14430,14430,1,69.5929,1
56027,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,20054,6568,,10,16407,16407,1,2916.0287,2
56028,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,23921,4074,,8,13909,13909,1,2724.1344,2
56029,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,11215,6640,,6,16480,16480,1,59.659,4
56030,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,28300,3151,,1,12983,12983,1,2.5305,1
56031,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,26452,16836,,4,26722,26722,1,66.2779,1
56032,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,11215,6640,,6,16480,16480,1,5.514,1
56033,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,16717,8824,,6,18677,18677,1,42.9624,1
56034,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,24513,11721,,4,21591,21591,1,42.9624,1
56035,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,26181,13113,,1,22983,22983,1,35.6584,10
56036,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,11808,15402,,6,25285,25285,1,77.3169,1
56037,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,11203,4663,,6,14498,14498,1,41.1834,1
56038,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,23826,12651,,4,22521,22521,1,35.6694,10
56039,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,11651,18875,,6,28774,28774,1,38.6529,1
56040,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,17481,18724,,6,28620,28620,1,77.3169,1
56041,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,23064,17390,,1,27277,27277,1,33.139,4
56042,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,14633,14146,,6,24016,24016,1,26.4869,1
56043,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,20438,15938,,4,25824,25824,1,77.3169,1
56044,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,11200,4609,,6,14444,14444,1,86.1016,1
56045,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,16980,10594,,1,20461,20461,1,44.1779,1
56046,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,18165,14176,,10,24046,24046,1,46.7194,1
56047,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,21122,19141,,7,29042,29042,1,158.8769,1
56048,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,13267,18028,,6,27916,27916,1,82.8529,1
56049,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,12099,9996,,1,19858,19858,1,38.675,4
56050,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,11694,13710,,4,23580,23580,1,82.8529,1
56051,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,12507,14246,,8,24116,24116,1,9.934,1
56052,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,20667,3908,,1,13743,13743,1,1962.4469,1
56053,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,16763,11921,,6,21791,21791,1,1879.594,2
56054,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,16956,5451,,1,15286,15286,1,1879.594,2
56055,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,15886,18021,,4,27909,27909,1,706.6144,1
56056,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,14095,7001,,4,16844,16844,1,885.9559,1
56057,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,14105,4561,,4,14396,14396,1,866.8394,1
56058,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,13208,6041,,4,15876,15876,1,2618.8169,1
56059,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,12207,15714,,1,25598,25598,1,2538.4944,1
56060,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,28211,14184,,9,24054,24054,1,596.689,
56061,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,20990,2601,,9,12429,12429,1,682.8348,1
56062,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,19083,14423,,9,24293,24293,1,2699.9018,2
56063,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,26351,11058,,4,20928,20928,1,830.2307,1
56064,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,12339,11846,,9,21716,21716,1,2624.3529,2
56065,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,22044,16133,,4,26019,26019,1,671.7958,2
56066,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,27880,17473,,10,27360,27360,1,2644.3313,2
56067,1,2003-10-13 0:00:00,2003-10-25 0:00:00,2003-10-20 0:00:00,1,15625,13810,,8,23680,23680,1,2634.3974,5
56068,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,12192,6461,,1,16298,16298,1,132.6,6
56069,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,18733,12019,,9,21889,21889,1,24.2879,1
56070,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,22843,1869,,9,11689,11689,1,54.1229,10
56071,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,14307,10988,,9,20857,20857,1,5.514,1
56072,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,15798,13566,,9,23436,23436,1,38.664,4
56073,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,16023,12532,,9,22402,22402,1,107.0966,1
56074,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,27388,14021,,1,23891,23891,1,92.7869,1
56075,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,27914,19069,,4,28970,28970,1,44.1779,1
56076,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,26335,19746,,4,29652,29652,1,98.8533,10
56077,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,11641,5587,,6,15422,15422,1,77.3169,1
56078,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,23797,15757,,4,25641,25641,1,74.687,4
56079,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,22068,13805,,4,23675,23675,1,26.4869,1
56080,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,23002,10149,,1,20013,20013,1,74.256,1
56081,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,21294,5872,,4,15707,15707,1,11.039,1
56082,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,20789,3263,,4,13097,13097,1,43.6144,1
56083,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,19886,13041,,1,22911,22911,1,87.2729,1
56084,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,11505,19053,,6,28954,28954,1,136.9979,
56085,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,20127,13422,,1,23292,23292,1,77.339,6
56086,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,19833,7184,,1,17031,17031,1,77.339,6
56087,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,11641,5587,,6,15422,15422,1,159.6394,1
56088,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,25062,10174,,6,20038,20038,1,15.4479,1
56089,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,14399,13660,,4,23530,23530,1,5.514,1
56090,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,14696,19603,,8,29509,29509,1,46.7194,1
56091,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,14143,14317,,10,24187,24187,1,100.0909,1
56092,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,28539,10750,,7,20617,20617,1,132.5779,1
56093,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,24858,8354,,10,18207,18207,1,44.1779,1
56094,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,26218,2935,,10,12764,12764,1,6.9394,1
56095,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,29409,15716,,8,25600,25600,1,40.0784,1
56096,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,20962,7705,,7,17558,17558,1,6.9394,1
56097,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,24693,1968,,7,11788,11788,1,8.0444,1
56098,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,27336,19383,,8,29288,29288,1,40.0784,1
56099,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,11784,15221,,6,25101,25101,1,82.8529,1
56100,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,11687,13558,,4,23428,23428,1,38.675,4
56101,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,16970,2179,,1,12001,12001,1,1939.2529,6
56102,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,16972,4014,,1,13849,13849,1,1939.2529,6
56103,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,20345,6874,,4,16717,16717,1,2785.5172,1
56104,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,13992,1781,,4,11601,11601,1,885.9559,1
56105,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,14098,9867,,1,19728,19728,1,934.2333,1
56106,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,12918,8005,,4,17858,17858,1,2563.589,2
56107,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,27859,13975,,8,23845,23845,1,858.9607,
56108,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,27882,7204,,8,17051,17051,1,874.4086,1
56109,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,20996,19702,,9,29608,29608,1,631.7506,2
56110,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,28961,13741,,9,23611,23611,1,2738.2342,1
56111,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,19594,4203,,9,14038,14038,1,2699.9018,2
56112,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,19595,16179,,9,26065,26065,1,2781.0751,1
56113,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,12348,14857,,9,24732,24732,1,2678.4648,1
56114,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,12670,11684,,9,21554,21554,1,2598.9158,1
56115,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,24392,15343,,6,25225,25225,1,830.2307,1
56116,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,28847,3689,,4,13524,13524,1,858.9607,
56117,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,25381,6188,,4,16023,16023,1,1357.8572,1
56118,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,24807,13565,,4,23435,23435,1,2728.3003,2
56119,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,22092,9619,,1,19478,19478,1,622.9659,1
56120,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,25104,8976,,6,18830,18830,1,635.3529,
56121,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,22054,16079,,4,25965,25965,1,622.9659,1
56122,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,18617,15794,,6,25678,25678,1,1268.2859,2
56123,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,21089,9779,,7,19639,19639,1,620.4354,2
56124,1,2003-10-14 0:00:00,2003-10-26 0:00:00,2003-10-21 0:00:00,1,28712,1802,,10,11622,11622,1,2644.3313,2
56125,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24912,16553,,9,26439,26439,1,1238.1415,
56126,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11615,19697,,10,29603,29603,1,2604.4298,2
56127,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,12648,13317,,10,23187,23187,1,2570.1858,1
56128,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,14070,14790,,9,24665,24665,1,1381.0732,
56129,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,15795,14697,,9,24570,24570,1,97.7483,1
56130,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,14686,15505,,9,25389,25389,1,66.2779,1
56131,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,25012,18252,,9,28143,28143,1,82.2783,1
56132,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,15212,13020,,9,22890,22890,1,5.514,1
56133,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11249,6489,,8,16326,16326,1,1944.7669,1
56134,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,25305,7407,,8,17258,17258,1,1907.2079,1
56135,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11670,6941,,4,16784,16784,1,69.5929,1
56136,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11081,9569,,4,19428,19428,1,74.0019,1
56137,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11013,13073,,1,22943,22943,1,43.0729,1
56138,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,27382,2402,,4,12227,12227,1,40.0784,1
56139,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,27218,10143,,4,20007,20007,1,6.9394,1
56140,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,27023,12206,,1,22076,22076,1,66.8194,1
56141,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,25259,17139,,1,27026,27026,1,35.6584,10
56142,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24451,8423,,1,18276,18276,1,42.9624,1
56143,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24830,1979,,1,11799,11799,1,106.1574,1
56144,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24991,4311,,1,14146,14146,1,38.5535,1
56145,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24813,6179,,4,16014,16014,1,79.0959,1
56146,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,26542,13861,,1,23731,23731,1,30.1444,1
56147,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11331,11726,,6,21596,21596,1,30.1444,1
56148,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24928,16271,,4,26157,26157,1,30.1444,1
56149,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,22122,18973,,1,28874,28874,1,104.3783,1
56150,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,12964,12634,,6,22504,22504,1,33.139,4
56151,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,20676,14778,,4,24653,24653,1,16.5529,1
56152,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,18546,1862,,5,11682,11682,1,32.5754,1
56153,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,17033,12449,,4,22319,22319,1,32.5754,1
56154,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24489,8011,,6,17864,17864,1,5.514,1
56155,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,19641,3793,,1,13628,13628,1,75.6815,1
56156,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24763,3086,,6,12917,12917,1,5.514,1
56157,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,13899,16819,,1,26705,26705,1,24.2879,1
56158,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,20299,18281,,6,28172,28172,1,62.9519,10
56159,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,16055,17222,,8,27109,27109,1,73.4162,1
56160,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,18186,13295,,10,23165,23165,1,94.4554,1
56161,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,14545,7012,,10,16855,16855,1,87.2729,1
56162,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,14529,2413,,10,12238,12238,1,216.127,10
56163,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,13814,11098,,10,20968,20968,1,118.3234,1
56164,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,19921,4071,,8,13906,13906,1,70.6869,1
56165,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,22698,19501,,7,29407,29407,1,76.2119,1
56166,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,24109,5903,,7,15738,15738,1,5.514,1
56167,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11807,4024,,4,13859,13859,1,109.9144,1
56168,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,13860,18532,,6,28424,28424,1,44.189,1
56169,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11744,8922,,4,18776,18776,1,41.2055,1
56170,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,12533,4646,,1,14481,14481,1,219.884,1
56171,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,14196,13486,,10,23356,23356,1,76.2119,1
56172,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11399,14575,,7,24447,24447,1,15.4479,1
56173,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,19128,11531,,4,21401,21401,1,710.4156,1
56174,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,13328,14121,,6,23991,23991,1,2552.5169,1
56175,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,12942,10387,,4,20253,20253,1,2563.589,2
56176,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,11541,12102,,1,21972,21972,1,2646.4419,1
56177,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,12707,3926,,1,13761,13761,1,2618.8058,1
56178,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,17984,10810,,8,20677,20677,1,1381.0732,
56179,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,29114,7127,,9,16973,16973,1,2634.3974,5
56180,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,29115,5554,,9,15389,15389,1,2659.7792,2
56181,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,29183,2553,,9,12380,12380,1,2644.3313,2
56182,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,22875,5366,,4,15201,15201,1,614.6673,1
56183,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,22082,13110,,4,22980,22980,1,635.3529,
56184,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,22045,5528,,1,15363,15363,1,620.9216,10
56185,1,2003-10-15 0:00:00,2003-10-27 0:00:00,2003-10-22 0:00:00,1,18580,11062,,6,20932,20932,1,1293.3804,1
